INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,MULTIPLE_OFFENSE,MULTIPLE_BIAS,VICTIM_TYPES_1,VICTIM_TYPES_2,VICTIM_TYPES_3,Business,Financial Institution,Government,Individual,Law Enforcement Officer,Other,Religious Organization,Society/Public,Unknown,BIAS_DESC_1,BIAS_DESC_2,BIAS_DESC_3,BIAS_DESC_4,BIAS_DESC_5,Anti-American Indian or Alaska Native,Anti-Arab,Anti-Asian,Anti-Atheism/Agnosticism,Anti-Bisexual,Anti-Black or African American,Anti-Buddhist,Anti-Catholic,"Anti-Eastern Orthodox (Russian, Greek, Other)",Anti-Female,Anti-Gay (Male),Anti-Gender Non-Conforming,Anti-Heterosexual,Anti-Hindu,Anti-Hispanic or Latino,Anti-Islamic (Muslim),Anti-Jehovah's Witness,Anti-Jewish,Anti-Lesbian (Female),"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Anti-Male,Anti-Mental Disability,Anti-Mormon,"Anti-Multiple Races, Group","Anti-Multiple Religions, Group",Anti-Native Hawaiian or Other Pacific Islander,Anti-Other Christian,Anti-Other Race/Ethnicity/Ancestry,Anti-Other Religion,Anti-Physical Disability,Anti-Protestant,Anti-Sikh,Anti-Transgender,Anti-White
710211,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",8-Feb-20,,1,0,0,0,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917135,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",17-May-20,,1,0,0,0,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088668,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",8-Sep-20,2,,0,0,0,Unknown,Unknown,1,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236365,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",4-Oct-20,1,,0,0,0,Unknown,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1304609,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",28-Feb-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-Elementary/Secondary,S,S,Other,,,0,0,0,0,0,1,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346659,2020,NJ0120700,Highland Park,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",22-Oct-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917043,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",23-Jun-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917136,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",20-Jun-20,,1,2,0,2,Multiple,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088678,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",15-Sep-20,,1,1,0,1,Asian,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088680,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",18-Sep-20,,1,1,0,1,White,Unknown,1,Intimidation,1,Other/Unknown,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088681,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Jul-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088682,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",1-Jul-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Specialty Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088684,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",14-Jul-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088685,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Jul-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304611,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",12-Aug-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Lesbian (Female),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346660,2020,NJ0120900,Old Bridge Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",6-Jul-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,Anti-Jewish,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236255,2020,NJ0121000,Metuchen,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",24-Nov-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236256,2020,NJ0121000,Metuchen,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",4-Nov-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Park/Playground,S,S,Government,,,0,0,1,0,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710033,2020,NJ0121100,Middlesex Borough,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",3-Jan-20,1,,1,1,0,White,Unknown,1,Simple Assault,1,Service/Gas Station,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
710034,2020,NJ0121100,Middlesex Borough,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",2-Jan-20,1,,2,2,0,White,Unknown,1,Intimidation,1,Bar/Nightclub,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710035,2020,NJ0121100,Middlesex Borough,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",5-Feb-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088669,2020,NJ0121100,Middlesex Borough,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",14-Aug-20,2,,0,0,0,Unknown,Unknown,1,Intimidation,2,Bar/Nightclub,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236367,2020,NJ0121100,Middlesex Borough,,City,NJ,New Jersey,Middle Atlantic,Northeast,5,"Cities from 10,000 thru 24,999",7-Oct-20,1,,3,3,0,White,Unknown,1,Intimidation,1,Commercial/Office Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917044,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",1-Jun-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,Anti-Other Race/Ethnicity/Ancestry,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
917045,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",15-Jun-20,,1,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917046,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",1-Jun-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Convenience Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917047,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",8-Jun-20,1,,1,1,0,White,Unknown,1,Intimidation,1,Specialty Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088670,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",1-Aug-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088671,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",6-Jul-20,1,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,Anti-Catholic,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236368,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",18-Oct-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Convenience Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236369,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",23-Oct-20,2,,0,0,0,Unknown,Unknown,1,Intimidation,2,Church/Synagogue/Temple/Mosque,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236370,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",12-Oct-20,,1,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Lesbian (Female),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346661,2020,NJ0121300,"Monroe Township, Middlesex County",,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",21-Feb-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Drug Store/Doctor's Office/Hospital,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Female,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)","Anti-Multiple Races, Group","Anti-Multiple Religions, Group",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
710137,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",26-Jan-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Residence/Home,S,S,Other,,,0,0,0,0,0,1,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
917050,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",21-Apr-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Islamic (Muslim),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917138,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",8-May-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
917139,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",20-Jun-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917140,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-May-20,1,,1,1,0,Unknown,Unknown,1,Intimidation,1,Church/Synagogue/Temple/Mosque,M,S,Individual,Religious Organization,,0,0,0,1,0,0,1,0,0,Anti-Catholic,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917141,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",13-May-20,1,,1,1,0,Unknown,Unknown,1,Intimidation,1,Service/Gas Station,M,S,Business,Individual,,1,0,0,1,0,0,0,0,0,Anti-Female,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088673,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",9-Aug-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088674,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",28-Jul-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Parking/Drop Lot/Garage,S,S,Other,,,0,0,0,0,0,1,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088675,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",13-Sep-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088676,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",30-Aug-20,1,1,0,0,0,Unknown,Unknown,1,Intimidation,2,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088679,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Jul-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Catholic,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236259,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",5-Nov-20,4,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,4,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236260,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",11-Oct-20,,1,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,Anti-Jewish,"Anti-Multiple Races, Group",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1236371,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",18-Dec-20,1,,1,1,0,White,Unknown,1,Aggravated Assault,1,Drug Store/Doctor's Office/Hospital,S,M,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Anti-Transgender,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236372,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",24-Oct-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304614,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",16-Mar-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,S,M,Other,,,0,0,0,0,0,1,0,0,0,Anti-Arab,Anti-Black or African American,Anti-Hispanic or Latino,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304615,2020,NJ0121400,New Brunswick,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",13-Jul-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,S,M,Other,,,0,0,0,0,0,1,0,0,0,"Anti-Multiple Races, Group","Anti-Multiple Religions, Group",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
710213,2020,NJ0121500,North Brunswick Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,4,"Cities from 25,000 thru 49,999",9-Jan-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-Elementary/Secondary,S,S,Government,,,0,0,1,0,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710036,2020,NJ0121700,Piscataway Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",29-Feb-20,,,0,0,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Residence/Home,S,S,Other,,,0,0,0,0,0,1,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710037,2020,NJ0121700,Piscataway Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",9-Mar-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Restaurant,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088672,2020,NJ0121700,Piscataway Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",3-Aug-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,Anti-Islamic (Muslim),,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236257,2020,NJ0121700,Piscataway Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",13-Dec-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236258,2020,NJ0121700,Piscataway Township,,City,NJ,New Jersey,Middle Atlantic,Northeast,3,"Cities from 50,000 thru 99,999",12-Nov-20,1,,0,0,0,Unknown,Unknown,1,Intimidation,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Asian,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
